Problem,Token,POS,Shape,Tag
2926,+,CCONJ,+,I-e_1
2926,by,ADP,xx,I-e_1
2926,+,SYM,+,I-e_1
2926,c,NOUN,x,I-e_1
2926,=,SYM,=,I-e_1
2926,0,NUM,d,I-e_1
2926,.,PUNCT,.,O
2926,Which,ADJ,Xxxxx,O
2926,of,ADP,xx,O
2926,the,DET,xxx,O
2926,following,VERB,xxxx,O
2926,could,VERB,xxxx,O
2926,be,VERB,xx,O
2926,true,ADJ,xxxx,O
2926,?,PUNCT,?,O
2926,I.,NOUN,X.,O
2926,a,DET,x,B-e_1
2926,/,SYM,/,I-e_1
2926,b,NOUN,x,I-e_1
2926,>,X,>,I-e_1
2926,0,NUM,d,I-e_1
2926,II,NUM,XX,O
2926,.,PUNCT,.,O
2926,c,PUNCT,x,B-e_1
2926,/,SYM,/,I-e_1
2926,b,NOUN,x,I-e_1
2926,>,X,>,I-e_1
2926,0,NUM,d,I-e_1
2926,III,NUM,XXX,O
2926,.,PUNCT,.,O
2926,c,PUNCT,x,B-e_1
2926,/,SYM,/,I-e_1
2926,b,NOUN,x,I-e_1
2926,<,X,<,I-e_1
2926,0,NUM,d,I-e_1
2927,In,ADP,Xx,O
2927,the,DET,xxx,O
2927,figure,NOUN,xxxx,O
2927,above,ADV,xxxx,O
2927,",",PUNCT,",",O
2927,the,DET,xxx,O
2927,formula,NOUN,xxxx,O
2927,for,ADP,xxx,O
2927,the,DET,xxx,O
2927,surface,NOUN,xxxx,O
2927,area,NOUN,xxxx,O
2927,S,PROPN,X,B-e_1
2927,of,ADP,xx,O
2927,a,DET,x,O
2927,regular,ADJ,xxxx,O
2927,pyramid,NOUN,xxxx,O
2927,is,VERB,xx,O
2927,S,NOUN,X,B-e_1
2927,=,SYM,=,I-e_1
2927,1,NUM,d,I-e_1
2927,/,SYM,/,I-e_1
2927,2,NUM,d,I-e_1
2927,Pℓ,PROPN,Xx,I-e_1
2927,+,SYM,+,I-e_1
2927,B,PROPN,X,I-e_1
2927,",",PUNCT,",",O
2927,where,ADV,xxxx,O
2927,P,NOUN,X,B-e_1
2927,is,VERB,xx,O
2927,the,DET,xxx,O
2927,perimeter,NOUN,xxxx,O
2927,of,ADP,xx,O
2927,the,DET,xxx,O
2927,base,NOUN,xxxx,O
2927,",",PUNCT,",",O
2927,ℓ,NOUN,x,B-e_1
2927,is,VERB,xx,O
2927,the,DET,xxx,O
2927,slant,ADJ,xxxx,O
2927,height,NOUN,xxxx,O
2927,(,PUNCT,(,O
2927,PQ,PROPN,XX,B-e_1
2927,shown,VERB,xxxx,O
2927,in,ADP,xx,O
2927,the,DET,xxx,O
2927,figure,NOUN,xxxx,O
2927,),PUNCT,),O
2927,",",PUNCT,",",O
2927,and,CCONJ,xxx,O
2927,B,NOUN,X,B-e_1
2927,is,VERB,xx,O
2927,the,DET,xxx,O
2927,area,NOUN,xxxx,O
2927,of,ADP,xx,O
2927,the,DET,xxx,O
2927,base,NOUN,xxxx,O
2927,.,PUNCT,.,O
2927,If,ADP,Xx,O
2927,the,DET,xxx,O
2927,length,NOUN,xxxx,O
2927,of,ADP,xx,O
2927,a,DET,x,O
2927,side,NOUN,xxxx,O
2927,of,ADP,xx,O
2927,the,DET,xxx,O
2927,square,NOUN,xxxx,O
2927,is,VERB,xx,O
2927,10,NUM,dd,B-e_1
2927,and,CCONJ,xxx,O
2927,the,DET,xxx,O
2927,height,NOUN,xxxx,O
2927,of,ADP,xx,O
2927,the,DET,xxx,O
2927,pyramid,NOUN,xxxx,O
2927,is,VERB,xx,O
2927,12,NUM,dd,O
2927,",",PUNCT,",",O
2927,what,NOUN,xxxx,O
2927,is,VERB,xx,O
2927,the,DET,xxx,O
2927,value,NOUN,xxxx,O
2927,of,ADP,xx,O
2927,S,PROPN,X,B-e_1
2927,?,PUNCT,?,O
2928,In,ADP,Xx,O
2928,the,DET,xxx,O
2928,triangle,NOUN,xxxx,O
2928,above,ADV,xxxx,O
2928,",",PUNCT,",",O
2928,the,DET,xxx,O
2928,sum,NOUN,xxx,O
2928,of,ADP,xx,O
2928,the,DET,xxx,O
2928,areas,NOUN,xxxx,O
2928,of,ADP,xx,O
2928,the,DET,xxx,O
2928,shaded,VERB,xxxx,O
2928,regions,NOUN,xxxx,O
2928,is,VERB,xx,O
2928,10,NUM,dd,O
2928,.,PUNCT,.,O
2928,If,ADP,Xx,O
2928,AB,PROPN,XX,B-e_1
2928,:,PUNCT,:,I-e_1
2928,BC,NOUN,XX,I-e_1
2928,:,PUNCT,:,I-e_1
2928,CD,NOUN,XX,I-e_1
2928,=,SYM,=,I-e_1
2928,2,NUM,d,I-e_1
2928,:,SYM,:,I-e_1
2928,2,NUM,d,I-e_1
2928,:,SYM,:,I-e_1
2928,3,NUM,d,I-e_1
2928,",",PUNCT,",",O
2928,what,NOUN,xxxx,O
2928,is,VERB,xx,O
2928,the,DET,xxx,O
2928,area,NOUN,xxxx,O
2928,of,ADP,xx,O
2928,PBC,PROPN,XXX,B-e_1
2928,?,PUNCT,?,O
2929,If,ADP,Xx,O
2929,16,NUM,dd,B-e_1
2929,/,SYM,/,I-e_1
2929,k,NOUN,x,I-e_1
2929,+,SYM,+,I-e_1
2929,8,NUM,d,I-e_1
2929,/,SYM,/,I-e_1
2929,k,NOUN,x,I-e_1
2929,=,SYM,=,I-e_1
2929,P,NOUN,X,I-e_1
2929,",",PUNCT,",",O
2929,where,ADV,xxxx,O
2929,P,NOUN,X,B-e_1
2929,is,VERB,xx,O
2929,an,DET,xx,O
2929,integer,NOUN,xxxx,O
2929,",",PUNCT,",",O
2929,how,ADV,xxx,O
2929,many,ADJ,xxxx,O
2929,positive,ADJ,xxxx,O
2929,integer,ADJ,xxxx,O
2929,values,NOUN,xxxx,O
2929,of,ADP,xx,O
2929,k,NOUN,x,B-e_1
2929,are,VERB,xxx,O
2929,possible,ADJ,xxxx,O
2929,?,PUNCT,?,O
2930,If,ADP,Xx,O
2930,|10,NOUN,|dd,B-e_1
2930,-,PUNCT,-,I-e_1
2930,x^2|,NOUN,x^d|,I-e_1
2930,≥,NOUN,≥,I-e_1
2930,5,NUM,d,I-e_1
2930,",",PUNCT,",",O
2930,Which,ADJ,Xxxxx,O
2930,of,ADP,xx,O
2930,the,DET,xxx,O
2930,following,VERB,xxxx,O
2930,is,VERB,xx,O
2930,NOT,ADV,XXX,O
2930,a,DET,x,O
2930,possible,ADJ,xxxx,O
2930,value,NOUN,xxxx,O
2930,of,ADP,xx,O
2930,x,PUNCT,x,B-e_1
2930,?,PUNCT,?,O
2931,In,ADP,Xx,O
2931,the,DET,xxx,O
2931,figure,NOUN,xxxx,O
2931,above,ADV,xxxx,O
2931,",",PUNCT,",",O
2931,if,ADP,xx,O
2931,AB,PROPN,XX,B-e_1
2931,=,SYM,=,I-e_1
2931,2√,NUM,d√,I-e_1
2931,(,PUNCT,(,I-e_1
2931,2,NUM,d,I-e_1
2931,),PUNCT,),I-e_1
2931,",",PUNCT,",",O
2931,what,NOUN,xxxx,O
2931,is,VERB,xx,O
2931,the,DET,xxx,O
2931,area,NOUN,xxxx,O
2931,of,ADP,xx,O
2931,BCD,PROPN,XXX,B-e_1
2931,?,PUNCT,?,O
2932,In,ADP,Xx,O
2932,the,DET,xxx,O
2932,figure,NOUN,xxxx,O
2932,above,ADV,xxxx,O
2932,",",PUNCT,",",O
2932,point,VERB,xxxx,O
2932,A,DET,X,B-e_1
2932,and,CCONJ,xxx,O
2932,B,NOUN,X,B-e_1
2932,are,VERB,xxx,O
2932,on,ADP,xx,O
2932,the,DET,xxx,O
2932,vertices,NOUN,xxxx,O
2932,of,ADP,xx,O
2932,the,DET,xxx,O
2932,rectangular,ADJ,xxxx,O
2932,solid,ADJ,xxxx,O
2932,.,PUNCT,.,O
2932,What,NOUN,Xxxx,O
2932,is,VERB,xx,O
2932,the,DET,xxx,O
2932,length,NOUN,xxxx,O
2932,of,ADP,xx,O
2932,AB,PROPN,XX,B-e_1
2932,(,PUNCT,(,O
2932,not,ADV,xxx,O
2932,shown,VERB,xxxx,O
2932,),PUNCT,),O
2932,?,PUNCT,?,O
2933,In,ADP,Xx,O
2933,the,DET,xxx,O
2933,figure,NOUN,xxxx,O
2933,above,ADV,xxxx,O
2933,",",PUNCT,",",O
2933,AB,PROPN,XX,B-e_1
2933,∥,PROPN,∥,I-e_1
2933,CD,PROPN,XX,I-e_1
2933,.,PUNCT,.,O
2933,What,NOUN,Xxxx,O
2933,is,VERB,xx,O
2933,the,DET,xxx,O
2933,value,NOUN,xxxx,O
2933,of,ADP,xx,O
2933,x,PUNCT,x,B-e_1
2933,-,PUNCT,-,I-e_1
2933,y,PRON,x,I-e_1
2933,?,PUNCT,?,O
2934,In,ADP,Xx,O
2934,the,DET,xxx,O
2934,figure,NOUN,xxxx,O
2934,of,ADP,xx,O
2934,a,DET,x,O
2934,square,NOUN,xxxx,O
2934,above,ADV,xxxx,O
2934,",",PUNCT,",",O
2934,the,DET,xxx,O
2934,length,NOUN,xxxx,O
2934,of,ADP,xx,O
2934,AD,NOUN,XX,B-e_1
2934,is,VERB,xx,O
2934,2x,NUM,dx,B-e_1
2934,",",PUNCT,",",O
2934,the,DET,xxx,O
2934,length,NOUN,xxxx,O
2934,of,ADP,xx,O
2934,AM,PROPN,XX,B-e_1
2934,is,VERB,xx,O
2934,x,SYM,x,B-e_1
2934,and,CCONJ,xxx,O
2934,AB,PROPN,XX,B-e_1
2934,is,VERB,xx,O
2934,parallel,ADJ,xxxx,O
2934,to,ADP,xx,O
2934,MN,PROPN,XX,B-e_1
2934,.,PUNCT,.,O
2934,If,ADP,Xx,O
2934,a,DET,x,O
2934,point,NOUN,xxxx,O
2934,is,VERB,xx,O
2934,chosen,VERB,xxxx,O
2934,from,ADP,xxxx,O
2934,the,DET,xxx,O
2934,square,NOUN,xxxx,O
2934,",",PUNCT,",",O
2934,what,NOUN,xxxx,O
2934,is,VERB,xx,O
2934,the,DET,xxx,O
2934,probability,NOUN,xxxx,O
2934,that,ADP,xxxx,O
2934,the,DET,xxx,O
2934,point,NOUN,xxxx,O
2934,will,VERB,xxxx,O
2934,lie,VERB,xxx,O
2934,on,ADP,xx,O
2934,the,DET,xxx,O
2934,shaded,VERB,xxxx,O
2934,region,NOUN,xxxx,O
2934,?,PUNCT,?,O
2935,If,ADP,Xx,O
2935,|4,NOUN,|d,B-e_1
2935,-,PUNCT,-,I-e_1
2935,k^2|,NOUN,x^d|,I-e_1
2935,<,X,<,I-e_1
2935,3,NUM,d,I-e_1
2935,",",PUNCT,",",O
2935,which,ADJ,xxxx,O
2935,of,ADP,xx,O
2935,the,DET,xxx,O
2935,following,VERB,xxxx,O
2935,could,VERB,xxxx,O
2935,be,VERB,xx,O
2935,the,DET,xxx,O
2935,value,NOUN,xxxx,O
2935,of,ADP,xx,O
2935,k,X,x,B-e_1
2935,?,PUNCT,?,O
2936,If,ADP,Xx,O
2936,a,DET,x,O
2936,is,VERB,xx,O
2936,a,DET,x,O
2936,positive,ADJ,xxxx,O
2936,even,ADV,xxxx,O
2936,integer,NOUN,xxxx,O
2936,and,CCONJ,xxx,O
2936,5,NUM,d,B-e_1
2936,<,X,<,I-e_1
2936,√,NUM,√,I-e_1
2936,(,PUNCT,(,I-e_1
2936,5a,NUM,dx,I-e_1
2936,),PUNCT,),I-e_1
2936,<,X,<,I-e_1
2936,10,NUM,dd,I-e_1
2936,",",PUNCT,",",O
2936,for,ADP,xxx,O
2936,how,ADV,xxx,O
2936,many,ADJ,xxxx,O
2936,values,NOUN,xxxx,O
2936,of,ADP,xx,O
2936,a,DET,x,B-e_1
2936,is,VERB,xx,O
2936,the,DET,xxx,O
2936,inequality,NOUN,xxxx,O
2936,true,ADJ,xxxx,O
2936,?,PUNCT,?,O
2937,In,ADP,Xx,O
2937,the,DET,xxx,O
2937,figure,NOUN,xxxx,O
2937,above,ADV,xxxx,O
2937,",",PUNCT,",",O
2937,the,DET,xxx,O
2937,dimensions,NOUN,xxxx,O
2937,of,ADP,xx,O
2937,the,DET,xxx,O
2937,rectangular,ADJ,xxxx,O
2937,box,NOUN,xxx,O
2937,are,VERB,xxx,O
2937,"2,3",NUM,"d,d",B-e_1
2937,and,CCONJ,xxx,O
2937,5,NUM,d,B-e_1
2937,.,PUNCT,.,O
2937,How,ADV,Xxx,O
2937,many,ADJ,xxxx,O
2937,different,ADJ,xxxx,O
2937,paths,NOUN,xxxx,O
2937,are,VERB,xxx,O
2937,there,ADV,xxxx,O
2937,of,ADP,xx,O
2937,total,ADJ,xxxx,O
2937,length,NOUN,xxxx,O
2937,10,NUM,dd,B-e_1
2937,from,ADP,xxxx,O
2937,P,NOUN,X,B-e_1
2937,to,ADP,xx,O
2937,Q,NOUN,X,B-e_1
2937,along,ADP,xxxx,O
2937,the,DET,xxx,O
2937,edges,NOUN,xxxx,O
2937,?,PUNCT,?,O
2938,In,ADP,Xx,O
2938,the,DET,xxx,O
2938,figure,NOUN,xxxx,O
2938,above,ADV,xxxx,O
2938,",",PUNCT,",",O
2938,the,DET,xxx,O
2938,spinner,NOUN,xxxx,O
2938,is,VERB,xx,O
2938,spun,VERB,xxxx,O
2938,24,NUM,dd,B-e_1
2938,times,NOUN,xxxx,O
2938,.,PUNCT,.,O
2938,How,ADV,Xxx,O
2938,many,ADJ,xxxx,O
2938,times,NOUN,xxxx,O
2938,would,VERB,xxxx,O
2938,it,PRON,xx,O
2938,be,VERB,xx,O
2938,expected,VERB,xxxx,O
2938,to,PART,xx,O
2938,land,VERB,xxxx,O
2938,on,ADP,xx,O
2938,5,NUM,d,B-e_1
2938,?,PUNCT,?,O
2939,In,ADP,Xx,O
2939,the,DET,xxx,O
2939,figure,NOUN,xxxx,O
2939,above,ADV,xxxx,O
2939,",",PUNCT,",",O
2939,the,DET,xxx,O
2939,area,NOUN,xxxx,O
2939,of,ADP,xx,O
2939,ABCD,PROPN,XXXX,B-e_1
2939,is,VERB,xx,O
2939,64,NUM,dd,B-e_1
2939,",",PUNCT,",",O
2939,and,CCONJ,xxx,O
2939,AQ,PROPN,XX,B-e_1
2939,=,SYM,=,I-e_1
2939,2AD,NUM,dXX,I-e_1
2939,.,PUNCT,.,O
2939,What,NOUN,Xxxx,O
2939,is,VERB,xx,O
2939,the,DET,xxx,O
2939,area,NOUN,xxxx,O
2939,of,ADP,xx,O
2939,the,DET,xxx,O
2939,circle,NOUN,xxxx,O
2939,?,PUNCT,?,O
2940,If,ADP,Xx,O
2940,the,DET,xxx,O
2940,average,ADJ,xxxx,O
2940,(,PUNCT,(,O
2940,arithmetic,ADJ,xxxx,O
2940,mean,NOUN,xxxx,O
2940,),PUNCT,),O
2940,of,ADP,xx,O
2940,6,NUM,d,B-e_1
2940,different,ADJ,xxxx,O
2940,positive,ADJ,xxxx,O
2940,integers,NOUN,xxxx,O
2940,is,VERB,xx,O
2940,20,NUM,dd,B-e_1
2940,and,CCONJ,xxx,O
2940,the,DET,xxx,O
2940,smallest,ADJ,xxxx,O
2940,of,ADP,xx,O
2940,the,DET,xxx,O
2940,integers,NOUN,xxxx,O
2940,is,VERB,xx,O
2940,16,NUM,dd,B-e_1
2940,",",PUNCT,",",O
2940,what,NOUN,xxxx,O
2940,is,VERB,xx,O
2940,the,DET,xxx,O
2940,greatest,ADJ,xxxx,O
2940,possible,ADJ,xxxx,O
2940,value,NOUN,xxxx,O
2940,of,ADP,xx,O
2940,the,DET,xxx,O
2940,integers,NOUN,xxxx,O
2940,?,PUNCT,?,O
2941,Let,VERB,Xxx,O
2941,the,DET,xxx,O
2941,function,NOUN,xxxx,O
2941,f,PRON,x,B-e_1
2941,be,VERB,xx,O
2941,defined,VERB,xxxx,O
2941,by,ADP,xx,O
2941,f(x,NUM,x(x,B-e_1
2941,),PUNCT,),I-e_1
2941,=,SYM,=,I-e_1
2941,√,NUM,√,I-e_1
2941,(,PUNCT,(,I-e_1
2941,5x,NUM,dx,I-e_1
2941,),PUNCT,),I-e_1
2941,.,PUNCT,.,O
2941,If,ADP,Xx,O
2941,f(2k,NOUN,x(dx,B-e_1
2941,),PUNCT,),I-e_1
2941,=,SYM,=,I-e_1
2941,10,NUM,dd,I-e_1
2941,",",PUNCT,",",O
2941,what,NOUN,xxxx,O
2941,is,VERB,xx,O
2941,the,DET,xxx,O
2941,value,NOUN,xxxx,O
2941,of,ADP,xx,O
2941,k,X,x,B-e_1
2941,?,PUNCT,?,O
2942,If,ADP,Xx,O
2942,the,DET,xxx,O
2942,diagonal,ADJ,xxxx,O
2942,of,ADP,xx,O
2942,a,DET,x,O
2942,square,ADV,xxxx,O
2942,-,PUNCT,-,O
2942,shaped,VERB,xxxx,O
2942,field,NOUN,xxxx,O
2942,is,VERB,xx,O
2942,40,NUM,dd,B-e_1
2942,feet,NOUN,xxxx,O
2942,",",PUNCT,",",O
2942,what,NOUN,xxxx,O
2942,is,VERB,xx,O
2942,the,DET,xxx,O
2942,area,NOUN,xxxx,O
2942,of,ADP,xx,O
2942,the,DET,xxx,O
2942,field,NOUN,xxxx,O
2942,in,ADP,xx,O
2942,square,ADJ,xxxx,O
2942,feet,NOUN,xxxx,O
2942,?,PUNCT,?,O
2943,If,ADP,Xx,O
2943,(,PUNCT,(,B-e_1
2943,x,PUNCT,x,I-e_1
2943,-,PUNCT,-,I-e_1
2943,5)y,NUM,d)x,I-e_1
2943,=,SYM,=,I-e_1
2943,x^2,NOUN,x^d,I-e_1
2943,-,PUNCT,-,I-e_1
2943,y^2,PROPN,x^d,I-e_1
2943,+,SYM,+,I-e_1
2943,11,NUM,dd,I-e_1
2943,",",PUNCT,",",O
2943,what,NOUN,xxxx,O
2943,is,VERB,xx,O
2943,the,DET,xxx,O
2943,positive,ADJ,xxxx,O
2943,value,NOUN,xxxx,O
2943,of,ADP,xx,O
2943,y,PRON,x,B-e_1
2943,when,ADV,xxxx,O
2943,x,X,x,B-e_1
2943,=,SYM,=,I-e_1
2943,5,NUM,d,I-e_1
2943,?,PUNCT,?,O
2944,If,ADP,Xx,O
2944,x,X,x,B-e_1
2944,and,CCONJ,xxx,O
2944,y,PRON,x,B-e_1
2944,are,VERB,xxx,O
2944,integers,NOUN,xxxx,O
2944,and,CCONJ,xxx,O
2944,x^2,NOUN,x^d,B-e_1
2944,-,PUNCT,-,I-e_1
2944,y^2,PROPN,x^d,I-e_1
2944,=,SYM,=,I-e_1
2944,16,NUM,dd,I-e_1
2944,",",PUNCT,",",O
2944,which,ADJ,xxxx,O
2944,of,ADP,xx,O
2944,the,DET,xxx,O
2944,following,VERB,xxxx,O
2944,can,VERB,xxx,O
2944,not,ADV,xxx,O
2944,be,VERB,xx,O
2944,the,DET,xxx,O
2944,values,NOUN,xxxx,O
2944,of,ADP,xx,O
2944,x,PUNCT,x,B-e_1
2944,?,PUNCT,?,O
2945,Cathy,PROPN,Xxxxx,O
2945,had,VERB,xxx,O
2945,d,X,x,B-e_1
2945,dollars,NOUN,xxxx,O
2945,.,PUNCT,.,O
2945,After,ADP,Xxxxx,O
2945,she,PRON,xxx,O
2945,bought,VERB,xxxx,O
2945,a,DET,x,B-e_1
2945,apples,NOUN,xxxx,O
2945,for,ADP,xxx,O
2945,c,NOUN,x,B-e_1
2945,cents,NOUN,xxxx,O
2945,each,DET,xxxx,O
2945,",",PUNCT,",",O
2945,there,ADV,xxxx,O
2945,are,VERB,xxx,O
2945,k,DET,x,B-e_1
2945,dollars,NOUN,xxxx,O
2945,left,VERB,xxxx,O
2945,.,PUNCT,.,O
2945,What,NOUN,Xxxx,O
2945,is,VERB,xx,O
2945,k,NOUN,x,B-e_1
2945,in,ADP,xx,O
2945,terms,NOUN,xxxx,O
2945,of,ADP,xx,O
2945,a,DET,x,B-e_1
2945,",",PUNCT,",",O
2945,c,NOUN,x,B-e_1
2945,and,CCONJ,xxx,O
2945,d,X,x,B-e_1
2945,?,PUNCT,?,O
2946,A,DET,X,O
2946,circle,NOUN,xxxx,O
2946,and,CCONJ,xxx,O
2946,a,DET,x,O
2946,triangle,NOUN,xxxx,O
2946,have,VERB,xxxx,O
2946,equal,ADJ,xxxx,O
2946,areas,NOUN,xxxx,O
2946,.,PUNCT,.,O
2946,If,ADP,Xx,O
2946,the,DET,xxx,O
2946,radius,NOUN,xxxx,O
2946,of,ADP,xx,O
2946,the,DET,xxx,O
2946,circle,NOUN,xxxx,O
2946,",",PUNCT,",",O
2946,represented,VERB,xxxx,O
2946,by,ADP,xx,O
2946,t,NOUN,x,B-e_1
2946,",",PUNCT,",",O
2946,is,VERB,xx,O
2946,equal,ADJ,xxxx,O
2946,to,ADP,xx,O
2946,the,DET,xxx,O
2946,base,NOUN,xxxx,O
2946,of,ADP,xx,O
2946,the,DET,xxx,O
2946,triangle,NOUN,xxxx,O
2946,",",PUNCT,",",O
2946,what,NOUN,xxxx,O
2946,is,VERB,xx,O
2946,the,DET,xxx,O
2946,altitude,NOUN,xxxx,O
2946,of,ADP,xx,O
2946,the,DET,xxx,O
2946,triangle,NOUN,xxxx,O
2946,in,ADP,xx,O
2946,terms,NOUN,xxxx,O
2946,of,ADP,xx,O
2946,t,NOUN,x,B-e_1
2946,?,PUNCT,?,O
2947,In,ADP,Xx,O
2947,the,DET,xxx,O
2947,figure,NOUN,xxxx,O
2947,above,ADV,xxxx,O
2947,",",PUNCT,",",O
2947,what,NOUN,xxxx,O
2947,is,VERB,xx,O
2947,the,DET,xxx,O
2947,y-,X,x-,B-e_1
2947,intercept,VERB,xxxx,O
2947,of,ADP,xx,O
2947,ℓ,NOUN,x,B-e_1
2947,?,PUNCT,?,O
2948,If,ADP,Xx,O
2948,a,DET,x,B-e_1
2948,+,SYM,+,I-e_1
2948,b,NOUN,x,I-e_1
2948,/,SYM,/,I-e_1
2948,a,DET,x,I-e_1
2948,-,PUNCT,-,I-e_1
2948,b,NOUN,x,I-e_1
2948,=,SYM,=,I-e_1
2948,1,NUM,d,I-e_1
2948,",",PUNCT,",",O
2948,what,NOUN,xxxx,O
2948,is,VERB,xx,O
2948,the,DET,xxx,O
2948,value,NOUN,xxxx,O
2948,of,ADP,xx,O
2948,b,NOUN,x,B-e_1
2948,?,PUNCT,?,O
2949,In,ADP,Xx,O
2949,the,DET,xxx,O
2949,xy,NOUN,xx,O
2949,-,PUNCT,-,O
2949,plane,NOUN,xxxx,O
2949,",",PUNCT,",",O
2949,the,DET,xxx,O
2949,equation,NOUN,xxxx,O
2949,of,ADP,xx,O
2949,line,NOUN,xxxx,O
2949,l,NOUN,x,B-e_1
2949,is,VERB,xx,O
2949,x,SYM,x,B-e_1
2949,+,SYM,+,I-e_1
2949,2y,NUM,dx,I-e_1
2949,=,SYM,=,I-e_1
2949,5,NUM,d,I-e_1
2949,.,PUNCT,.,O
2949,If,ADP,Xx,O
2949,line,NOUN,xxxx,O
2949,m,NOUN,x,B-e_1
2949,is,VERB,xx,O
2949,perpendicular,ADJ,xxxx,O
2949,with,ADP,xxxx,O
2949,line,NOUN,xxxx,O
2949,l,NOUN,x,B-e_1
2949,what,NOUN,xxxx,O
2949,is,VERB,xx,O
2949,a,DET,x,O
2949,possible,ADJ,xxxx,O
2949,equation,NOUN,xxxx,O
2949,of,ADP,xx,O
2949,line,NOUN,xxxx,O
2949,ml,ADJ,xx,B-e_1
2949,?,PUNCT,?,O
2950,If,ADP,Xx,O
2950,xyz,NOUN,xxx,B-e_1
2950,=,SYM,=,I-e_1
2950,15,NUM,dd,I-e_1
2950,and,CCONJ,xxx,O
2950,x,PUNCT,x,B-e_1
2950,/,PUNCT,/,I-e_1
2950,y,NOUN,x,I-e_1
2950,=,SYM,=,I-e_1
2950,3,NUM,d,I-e_1
2950,",",PUNCT,",",O
2950,what,NOUN,xxxx,O
2950,is,VERB,xx,O
2950,the,DET,xxx,O
2950,value,NOUN,xxxx,O
2950,of,ADP,xx,O
2950,z,NOUN,x,B-e_1
2950,?,PUNCT,?,O
2951,If,ADP,Xx,O
2951,a,DET,x,O
2951,machine,NOUN,xxxx,O
2951,can,VERB,xxx,O
2951,produce,VERB,xxxx,O
2951,w,DET,x,O
2951,widgets,NOUN,xxxx,O
2951,in,ADP,xx,O
2951,s,PART,x,B-e_1
2951,seconds,NOUN,xxxx,O
2951,",",PUNCT,",",O
2951,how,ADV,xxx,O
2951,many,ADJ,xxxx,O
2951,widgets,NOUN,xxxx,O
2951,will,VERB,xxxx,O
2951,the,DET,xxx,O
2951,same,ADJ,xxxx,O
2951,machine,NOUN,xxxx,O
2951,produce,VERB,xxxx,O
2951,in,ADP,xx,O
2951,2,NUM,d,B-e_1
2951,minutes,NOUN,xxxx,O
2951,at,ADP,xx,O
2951,the,DET,xxx,O
2951,same,ADJ,xxxx,O
2951,rate,NOUN,xxxx,O
2951,.,PUNCT,.,O
2952,If,ADP,Xx,O
2952,(,PUNCT,(,B-e_1
2952,k,X,x,I-e_1
2952,-,PUNCT,-,I-e_1
2952,1)x^2,NUM,d)x^d,I-e_1
2952,+,NOUN,+,I-e_1
2952,(,PUNCT,(,I-e_1
2952,k,NOUN,x,I-e_1
2952,+,SYM,+,I-e_1
2952,1)x,NUM,d)x,I-e_1
2952,+,SYM,+,I-e_1
2952,2k,NUM,dx,I-e_1
2952,=,SYM,=,I-e_1
2952,ax^2,NOUN,xx^d,I-e_1
2952,+,CCONJ,+,I-e_1
2952,bx,ADP,xx,I-e_1
2952,+,SYM,+,I-e_1
2952,4,NUM,d,I-e_1
2952,for,ADP,xxx,O
2952,all,DET,xxx,O
2952,values,NOUN,xxxx,O
2952,of,ADP,xx,O
2952,x,NOUN,x,B-e_1
2952,",",PUNCT,",",O
2952,where,ADV,xxxx,O
2952,k,X,x,B-e_1
2952,",",PUNCT,",",O
2952,a,DET,x,B-e_1
2952,",",PUNCT,",",O
2952,and,CCONJ,xxx,O
2952,b,PUNCT,x,B-e_1
2952,are,VERB,xxx,O
2952,constant,ADJ,xxxx,O
2952,",",PUNCT,",",O
2952,what,NOUN,xxxx,O
2952,is,VERB,xx,O
2952,the,DET,xxx,O
2952,value,NOUN,xxxx,O
2952,of,ADP,xx,O
2952,a,DET,x,B-e_1
2952,+,SYM,+,I-e_1
2952,b,NOUN,x,I-e_1
2952,?,PUNCT,?,O
2953,Mr.,PROPN,Xx.,O
2953,Lee,PROPN,Xxx,O
2953,drove,VERB,xxxx,O
2953,from,ADP,xxxx,O
2953,A,PROPN,X,B-e_1
2953,to,ADP,xx,O
2953,B,NOUN,X,B-e_1
2953,at,ADP,xx,O
2953,an,DET,xx,O
2953,average,ADJ,xxxx,O
2953,speed,NOUN,xxxx,O
2953,of,ADP,xx,O
2953,60,NUM,dd,B-e_1
2953,mph,NOUN,xxx,I-e_1
2953,",",PUNCT,",",O
2953,and,CCONJ,xxx,O
2953,drove,VERB,xxxx,O
2953,back,ADV,xxxx,O
2953,from,ADP,xxxx,O
2953,B,NOUN,X,B-e_1
2953,to,ADP,xx,O
2953,A,NOUN,X,B-e_1
2953,at,ADP,xx,O
2953,an,DET,xx,O
2953,average,ADJ,xxxx,O
2953,speed,NOUN,xxxx,O
2953,of,ADP,xx,O
2953,40,NUM,dd,B-e_1
2953,mph,NOUN,xxx,I-e_1
2953,.,PUNCT,.,O
2953,What,NOUN,Xxxx,O
2953,was,VERB,xxx,O
2953,the,DET,xxx,O
2953,average,ADJ,xxxx,O
2953,speed,NOUN,xxxx,O
2953,for,ADP,xxx,O
2953,the,DET,xxx,O
2953,round,ADJ,xxxx,O
2953,trip,NOUN,xxxx,O
2953,?,PUNCT,?,O
2953,(,PUNCT,(,O
2953,Disregard,VERB,Xxxxx,O
2953,the,DET,xxx,O
2953,mph,NOUN,xxx,O
2953,sign,NOUN,xxxx,O
2953,when,ADV,xxxx,O
2953,gridding,VERB,xxxx,O
